MATCH #,TEAM 1,TEAM 2,GROUP,Event Id,Event Name,Event Date,Venue,Section,Sold Quantity,Sold Proceeds,Sold Cost,Margin,P & L,UNIT.P&L,Unsold Quantity,Unsold Cost,UNIT LIST PRICE,Unit Cost
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,$702.37 ,$560.00 ,0.202699431,$142.37 ,$35.59 ,0,$0.00 ,$0.00 ,$140.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,711.28 ","$1,640.00 ",0.395119648,"$1,071.28 ",$267.82 ,0,$0.00 ,$0.00 ,$410.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,259.88 ","$1,640.00 ",0.27429775,$619.88 ,$154.97 ,0,$0.00 ,$0.00 ,$410.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$800.00 ,$425.90 ,$400.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,589.00 ",$560.00 ,0.647577092,"$1,029.00 ",$257.25 ,0,$0.00 ,$0.00 ,$140.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,000.00 ",$505.90 ,$500.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,832.19 ","$1,640.00 ",0.420942803,"$1,192.19 ",$298.05 ,0,$0.00 ,$0.00 ,$410.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,000.00 ",$963.61 ,$500.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,4,"$1,064.80 ",$560.00 ,0.474079639,$504.80 ,$126.20 ,0,$0.00 ,$0.00 ,$140.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$2,545.05 ","$1,640.00 ",0.355611874,$905.05 ,$226.26 ,0,$0.00 ,$0.00 ,$410.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,600.00 ",$679.65 ,$400.00 
58,Tunisia,Netherlands,Group F,153021563,Tunisia vs Netherlands - World Cup - Group F (Match 58),6/25/2026 6:00:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,4,"$3,063.08 ","$1,640.00 ",0.464591195,"$1,423.08 ",$355.77 ,0,$0.00 ,$0.00 ,$410.00 
60,Paraguay,Australia,Group D,153021563,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,860.00 ",$599.26 ,$465.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$2,537.76 ","$2,480.00 ",0.022760229,$57.76 ,$14.44 ,0,$0.00 ,$0.00 ,$620.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,480.00 ","$1,202.94 ",$620.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 2,4,"$1,546.48 ","$1,520.00 ",0.017122756,$26.48 ,$6.62 ,0,$0.00 ,$0.00 ,$380.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,308.72 ",$860.00 ,0.342869368,$448.72 ,$112.18 ,0,$0.00 ,$0.00 ,$215.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 2,4,"$2,694.34 ","$1,860.00 ",0.309663962,$834.34 ,$208.58 ,0,$0.00 ,$0.00 ,$465.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,994.04 ","$1,800.00 ",0.097309983,$194.04 ,$48.51 ,0,$0.00 ,$0.00 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 2,4,"$2,306.52 ","$1,860.00 ",0.193590343,$446.52 ,$111.63 ,0,$0.00 ,$0.00 ,$465.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,978.49 ","$1,800.00 ",0.090215265,$178.49 ,$44.62 ,0,$0.00 ,$0.00 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$769.62 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$1,852.56 ","$1,800.00 ",0.02837155,$52.56 ,$13.14 ,0,$0.00 ,$0.00 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$998.19 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ","$1,100.56 ",$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,4,"$2,680.81 ","$2,480.00 ",0.074906464,$200.81 ,$50.20 ,0,$0.00 ,$0.00 ,$620.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,077.41 ",$860.00 ,0.201789476,$217.41 ,$54.35 ,0,$0.00 ,$0.00 ,$215.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$563.08 ,$450.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 3,4,"$1,337.36 ",$860.00 ,0.356942035,$477.36 ,$119.34 ,0,$0.00 ,$0.00 ,$215.00 
60,Paraguay,Australia,Group D,153020677,Paraguay vs Australia - World Cup - Group D (Match 60),6/25/2026 7:00:00 PM +00:00,Levi's Stadium,Category 2,4,"$1,989.67 ","$1,860.00 ",0.065171611,$129.67 ,$32.42 ,0,$0.00 ,$0.00 ,$465.00 
59,TBD,United States,Group D,153020677,TBD vs United States - World Cup - Group D (Match 59),6/25/2026 7:00:00 PM +00:00,SoFi Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,000.00 ","$2,175.13 ",$750.00 
59,TBD,United States,Group D,153020718,TBD vs United States - World Cup - Group D (Match 59),6/25/2026 7:00:00 PM +00:00,SoFi Stadium,Category 3,4,"$2,949.12 ","$1,360.00 ",0.538845486,"$1,589.12 ",$397.28 ,0,$0.00 ,$0.00 ,$340.00 
61,Norway,France,Group I,153020718,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,929.16 ",$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,884.28 ",$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,553.02 ","$1,240.00 ",0.727653293,"$3,313.02 ",$828.26 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,629.11 ","$1,240.00 ",0.65831843,"$2,389.11 ",$597.28 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,435.43 ","$1,240.00 ",0.720432968,"$3,195.43 ",$798.86 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,031.41 ",$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 1,4,"$5,796.34 ","$1,640.00 ",0.717062836,"$4,156.34 ","$1,039.08 ",0,$0.00 ,$0.00 ,$410.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,220.52 ","$1,240.00 ",0.70619734,"$2,980.52 ",$745.13 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 1,4,"$6,074.10 ","$1,640.00 ",0.730001152,"$4,434.10 ","$1,108.52 ",0,$0.00 ,$0.00 ,$410.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,732.04 ","$1,240.00 ",0.667742039,"$2,492.04 ",$623.01 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ","$1,076.30 ",$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,197.56 ","$1,240.00 ",0.704590285,"$2,957.56 ",$739.39 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$4,239.32 ","$1,240.00 ",0.707500259,"$2,999.32 ",$749.83 ,0,$0.00 ,$0.00 ,$310.00 
61,Norway,France,Group I,153023735,Norway vs France - World Cup - Group I (Match 61),6/26/2026 3:00:00 PM +00:00,Gillette Stadium,Category 2,4,"$3,617.52 ","$1,240.00 ",0.657223733,"$2,377.52 ",$594.38 ,0,$0.00 ,$0.00 ,$310.00 
62,Senegal,TBD,Group I,153023735,Senegal vs TBD - World Cup - Group I (Match 62),6/26/2026 3:00:00 PM +00:00,BMO Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$777.82 ,$450.00 
62,Senegal,TBD,Group I,153023734,Senegal vs TBD - World Cup - Group I (Match 62),6/26/2026 3:00:00 PM +00:00,BMO Field,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$760.00 ,$911.34 ,$380.00 
62,Senegal,TBD,Group I,153023734,Senegal vs TBD - World Cup - Group I (Match 62),6/26/2026 3:00:00 PM +00:00,BMO Field,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,350.00 ",$717.30 ,$450.00 
62,Senegal,TBD,Group I,153023734,Senegal vs TBD - World Cup - Group I (Match 62),6/26/2026 3:00:00 PM +00:00,BMO Field,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$760.00 ,$491.33 ,$380.00 
62,Senegal,TBD,Group I,153023734,Senegal vs TBD - World Cup - Group I (Match 62),6/26/2026 3:00:00 PM +00:00,BMO Field,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$760.00 ,$769.03 ,$380.00 
65,Cabo Verde,Saudi Arabia,Group H,153023734,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,584.00 ","$1,640.00 ",-0.035353535,($56.00),($14.00),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$1,041.65 ","$1,240.00 ",-0.190419046,($198.35),($49.59),0,$0.00 ,$0.00 ,$310.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,957.72 ","$1,640.00 ",0.162290828,$317.72 ,$79.43 ,0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,2,$840.30 ,$820.00 ,0.024158038,$20.30 ,$10.15 ,0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$435.23 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 3,4,$885.08 ,$560.00 ,0.367288832,$325.08 ,$81.27 ,0,$0.00 ,$0.00 ,$140.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,4,"$1,224.12 ","$1,240.00 ",-0.012972584,($15.88),($3.97),0,$0.00 ,$0.00 ,$310.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,139.52 ","$1,640.00 ",-0.439202471,($500.48),($125.12),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,426.56 ","$1,640.00 ",-0.149618663,($213.44),($53.36),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,111.28 ","$1,640.00 ",-0.475775682,($528.72),($132.18),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,608.48 ","$1,640.00 ",-0.01959614,($31.52),($7.88),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,134.60 ","$1,640.00 ",-0.445443328,($505.40),($126.35),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,2,$507.64 ,$820.00 ,-0.615317941,($312.36),($156.18),2,$820.00 ,$477.76 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,526.32 ","$1,640.00 ",-0.074479794,($113.68),($28.42),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$385.01 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,324.15 ","$1,640.00 ",-0.238530377,($315.85),($78.96),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,419.96 ","$1,640.00 ",-0.154962111,($220.04),($55.01),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,4,"$1,085.82 ","$1,640.00 ",-0.510379252,($554.18),($138.54),0,$0.00 ,$0.00 ,$410.00 
65,Cabo Verde,Saudi Arabia,Group H,153020962,Cabo Verde vs Saudi Arabia - World Cup - Group H (Match 65),6/26/2026 7:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,640.00 ",$486.55 ,$410.00 
66,Uruguay,Spain,Group H,153020962,Uruguay vs Spain - World Cup - Group H (Match 66),6/26/2026 7:00:00 PM +00:00,Estadio Akron (Chivas Stadium),CATEGORY 4,2,"$1,871.80 ",$618.00 ,0.66983652,"$1,253.80 ",$626.90 ,0,$0.00 ,$0.00 ,$309.00 
63,Egypt,Iran,Group G,156535642,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$1,429.10 ","$1,240.00 ",0.132321041,$189.10 ,$47.28 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 3,4,"$1,265.66 ",$560.00 ,0.5575431,$705.66 ,$176.42 ,0,$0.00 ,$0.00 ,$140.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$1,614.00 ","$1,240.00 ",0.231722428,$374.00 ,$93.50 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$2,949.43 ","$1,240.00 ",0.579579783,"$1,709.43 ",$427.36 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 3,4,"$1,061.75 ",$560.00 ,0.472568872,$501.75 ,$125.44 ,0,$0.00 ,$0.00 ,$140.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$655.37 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$1,530.00 ","$1,240.00 ",0.189542483,$290.00 ,$72.50 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$1,366.16 ","$1,240.00 ",0.09234643,$126.16 ,$31.54 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 3,4,"$1,231.58 ",$620.00 ,0.496581626,$611.58 ,$152.90 ,0,$0.00 ,$0.00 ,$155.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,1,$374.94 ,$310.00 ,0.173201045,$64.94 ,$64.94 ,3,$930.00 ,$447.60 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$625.54 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$2,031.12 ","$1,240.00 ",0.389499389,$791.12 ,$197.78 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,240.00 ",$698.26 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$2,114.88 ","$1,240.00 ",0.413678317,$874.88 ,$218.72 ,0,$0.00 ,$0.00 ,$310.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 3,4,"$1,075.61 ",$560.00 ,0.479365197,$515.61 ,$128.90 ,0,$0.00 ,$0.00 ,$140.00 
63,Egypt,Iran,Group G,153020570,Egypt vs Iran - World Cup - Group G (Match 63),6/26/2026 8:00:00 PM +00:00,Lumen Field at Lumen Field Event Complex - Complex,Category 2,4,"$2,140.32 ","$1,240.00 ",0.420647379,$900.32 ,$225.08 ,0,$0.00 ,$0.00 ,$310.00 
64,New Zealand,Belgium,Group G,153020570,New Zealand vs Belgium - World Cup - Group G (Match 64),6/26/2026 8:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,500.00 ",$622.33 ,$500.00 
64,New Zealand,Belgium,Group G,153020469,New Zealand vs Belgium - World Cup - Group G (Match 64),6/26/2026 8:00:00 PM +00:00,BC Place Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,600.00 ",$591.20 ,$400.00 
64,New Zealand,Belgium,Group G,153020469,New Zealand vs Belgium - World Cup - Group G (Match 64),6/26/2026 8:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,000.00 ",$660.17 ,$500.00 
64,New Zealand,Belgium,Group G,153020469,New Zealand vs Belgium - World Cup - Group G (Match 64),6/26/2026 8:00:00 PM +00:00,BC Place Stadium,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$800.00 ,$567.29 ,$400.00 
64,New Zealand,Belgium,Group G,153020469,New Zealand vs Belgium - World Cup - Group G (Match 64),6/26/2026 8:00:00 PM +00:00,BC Place Stadium,Category 3,2,$686.68 ,$615.94 ,0.103017417,$70.74 ,$35.37 ,0,$0.00 ,$0.00 ,$307.97 
68,Croatia,Ghana,Group L,153020469,Croatia vs Ghana - World Cup - Group L (Match 68),6/27/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 3,4,"$2,047.17 ",$620.00 ,0.697142885,"$1,427.17 ",$356.79 ,0,$0.00 ,$0.00 ,$155.00 
68,Croatia,Ghana,Group L,153023766,Croatia vs Ghana - World Cup - Group L (Match 68),6/27/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,440.00 ",$543.77 ,$360.00 
68,Croatia,Ghana,Group L,153023766,Croatia vs Ghana - World Cup - Group L (Match 68),6/27/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 2,4,"$2,656.72 ","$1,440.00 ",0.457978258,"$1,216.72 ",$304.18 ,0,$0.00 ,$0.00 ,$360.00 
